subject	activityname	Mean-TimeBodyGyroJerkStandardDiv-Y	Mean-TimeBodyGyroJerkStandardDiv-Z	Mean-TimeBodyAccelerationMagnitudeMean	Mean-TimeBodyAccelerationMagnitudeStandardDiv	Mean-TimeGravityAccelerationMagnitudeMean	Mean-TimeGravityAccelerationMagnitudeStandardDiv	Mean-TimeBodyAccelerationJerkMagnitudeMean	Mean-TimeBodyAccelerationJerkMagnitudeStandardDiv	Mean-TimeBodyGyroMagnitudeMean	Mean-TimeBodyGyroMagnitudeStandardDiv	Mean-TimeBodyGyroJerkMagnitudeMean	Mean-TimeBodyGyroJerkMagnitudeStandardDiv	Mean-FreqBodyAccelerationMean-X	Mean-FreqBodyAccelerationMean-Y	Mean-FreqBodyAccelerationMean-Z	Mean-FreqBodyAccelerationStandardDiv-X	Mean-FreqBodyAccelerationStandardDiv-Y	Mean-FreqBodyAccelerationStandardDiv-Z	Mean-FreqBodyAccelerationJerkMean-X	Mean-FreqBodyAccelerationJerkMean-Y	Mean-FreqBodyAccelerationJerkMean-Z	Mean-FreqBodyAccelerationJerkStandardDiv-X	Mean-FreqBodyAccelerationJerkStandardDiv-Y	Mean-FreqBodyAccelerationJerkStandardDiv-Z	Mean-FreqBodyGyroMean-X	Mean-FreqBodyGyroMean-Y	Mean-FreqBodyGyroMean-Z	Mean-FreqBodyGyroStandardDiv-X	Mean-FreqBodyGyroStandardDiv-Y	Mean-FreqBodyGyroStandardDiv-Z	Mean-FreqBodyAccelerationMagnitudeMean	Mean-FreqBodyAccelerationMagnitudeStandardDiv	Mean-FreqBodyBodyAccelerationJerkMagnitudeMean	Mean-FreqBodyBodyAccelerationJerkMagnitudeStandardDiv	Mean-FreqBodyBodyGyroMagnitudeMean	Mean-FreqBodyBodyGyroMagnitudeStandardDiv	Mean-FreqBodyBodyGyroJerkMagnitudeMean	Mean-FreqBodyBodyGyroJerkMagnitudeStandardDiv
13	STANDING	-0.980982661403509	-0.985177042982456	-0.971564243157895	-0.968519673859649	-0.971564243157895	-0.968519673859649	-0.98680002754386	-0.981865616666667	-0.95782537245614	-0.944980198421053	-0.983637634912281	-0.976197659649123	-0.989425965614035	-0.959427618245614	-0.97756730122807	-0.991817705263158	-0.947179813157895	-0.964048080877193	-0.988198276666667	-0.977752775438597	-0.98460855877193	-0.988185112807018	-0.979412252631579	-0.987871530526316	-0.957154108421053	-0.97291308	-0.974394378070175	-0.955818411578947	-0.97142515122807	-0.97553326754386	-0.972393559473684	-0.970445378947368	-0.981977536491228	-0.980621262631579	-0.957488799473684	-0.946857485438596	-0.977197403859649	-0.976467330175439
14	STANDING	-0.9706929555	-0.974687865833333	-0.943456847333333	-0.936735577166667	-0.943456847333333	-0.936735577166667	-0.972965788166667	-0.970437182833333	-0.943530016833333	-0.931426203833333	-0.974873328	-0.966834217	-0.9726995625	-0.942178248333333	-0.9424220265	-0.973605553666667	-0.926055903	-0.917781858666667	-0.97818164	-0.967249904833333	-0.966718434333333	-0.980396601666667	-0.967830182166667	-0.973594305166667	-0.957111767	-0.9508361945	-0.950999877833333	-0.962741032833333	-0.944306864	-0.950162705166667	-0.949715059833333	-0.939799869833333	-0.970214125833333	-0.969677515666667	-0.944405563833333	-0.934815560833333	-0.969175636833333	-0.966019259166667
15	STANDING	-0.988107413962264	-0.981293117924528	-0.961207616226415	-0.948600432641509	-0.961207616226415	-0.948600432641509	-0.981495125660377	-0.979994800566038	-0.946961381132076	-0.931286778679245	-0.984407077924528	-0.98143282754717	-0.986724998867925	-0.943348788679245	-0.965473514528302	-0.990060962641509	-0.930286443396226	-0.947905911320755	-0.985353492641509	-0.967884709433962	-0.982632302830189	-0.986934133584906	-0.969934103584906	-0.986654459433962	-0.950380286226415	-0.975133868867925	-0.96826485509434	-0.948275234150943	-0.969442882075472	-0.971282183584906	-0.960337344339623	-0.950204045849057	-0.979078785660377	-0.980184086603774	-0.956733900188679	-0.928838303773585	-0.983188091886792	-0.980329709433962
16	STANDING	-0.992589441153846	-0.992698522948718	-0.969948825128205	-0.95729449448718	-0.969948825128205	-0.95729449448718	-0.989205231794872	-0.986761550641026	-0.972528178205128	-0.964105768461539	-0.992848576025641	-0.990809427435897	-0.989427670897436	-0.96931401525641	-0.969999504230769	-0.989100620641026	-0.958174310128205	-0.948540267051282	-0.991038638974359	-0.982425403974359	-0.986091891538462	-0.991847149615385	-0.984236462179487	-0.98865796025641	-0.973157351666667	-0.983594244615385	-0.98363927	-0.973926885	-0.978402418717949	-0.983527402051282	-0.971082558076923	-0.957173571923077	-0.986502687948718	-0.985912716923077	-0.975448632179487	-0.963574736025641	-0.99117243	-0.990672800769231
17	STANDING	-0.993699908589744	-0.992327099487179	-0.977635981410256	-0.975377309871795	-0.977635981410256	-0.975377309871795	-0.991742753589744	-0.990363248205128	-0.978184576538462	-0.977680837435897	-0.993672973717949	-0.992372117307692	-0.990927533846154	-0.97417056948718	-0.980231575769231	-0.991318528333333	-0.966427323846154	-0.966999000897436	-0.992129225769231	-0.986278342435897	-0.989563633076923	-0.992775377692308	-0.988200349487179	-0.991450377692308	-0.980696264102564	-0.987334041282051	-0.985954978205128	-0.981791318076923	-0.983946584871795	-0.986725274871795	-0.980967748205128	-0.975504840641026	-0.990162798846154	-0.989472086666667	-0.984291131538461	-0.977263418717949	-0.992723939358974	-0.992177303589744
18	STANDING	-0.991151973150685	-0.986259015753425	-0.972607495342466	-0.972285545479452	-0.972607495342466	-0.972285545479452	-0.98596529369863	-0.986015285890411	-0.963006793150685	-0.959797118082192	-0.988685954931507	-0.988519665753425	-0.990409919315068	-0.961239135479452	-0.975772813972603	-0.992789068493151	-0.952911994794521	-0.957216177945206	-0.989544971232877	-0.975243689589041	-0.986265653561644	-0.990287933424657	-0.977179032191781	-0.989275839041096	-0.964428926438356	-0.983561159726027	-0.974294413013699	-0.962272711643836	-0.978801848493151	-0.974822589589041	-0.976797646027397	-0.973264853561644	-0.984987073150685	-0.986277356712329	-0.972352593013699	-0.95911345739726	-0.988960668767123	-0.988407465205479
19	STANDING	-0.988096672191781	-0.983453911232877	-0.960505683561644	-0.962549342465753	-0.960505683561644	-0.962549342465753	-0.983068923561644	-0.979640838082192	-0.94174504109589	-0.937951031506849	-0.985801637671233	-0.983069427945205	-0.987352048356164	-0.952872872465753	-0.968543351780822	-0.991161671369863	-0.943193755068493	-0.947753961643836	-0.985039596164384	-0.970011345890411	-0.983463295479452	-0.985913722328767	-0.973588517808219	-0.987524587534247	-0.947865639178082	-0.975061671643836	-0.965100636164384	-0.946607045616438	-0.966967238082192	-0.963212791780822	-0.968910788767123	-0.964259110821918	-0.979135412739726	-0.979179149452055	-0.958578129589041	-0.936723548493151	-0.984536610136986	-0.982228582191781
20	STANDING	-0.947633070684932	-0.948669854794521	-0.92240685739726	-0.910672094794521	-0.92240685739726	-0.910672094794521	-0.956624899041096	-0.938454372328767	-0.883675028630137	-0.843683410273973	-0.94793650109589	-0.926328788356164	-0.96193272890411	-0.898194212465753	-0.929985824794521	-0.96980617890411	-0.872525409452055	-0.910995860273973	-0.959710489315069	-0.935717554109589	-0.952741107945206	-0.963098911506849	-0.94047417890411	-0.963973097671233	-0.881019424794521	-0.91064914109589	-0.911409911643836	-0.890525705068493	-0.901237499589041	-0.914872014383562	-0.921225595205479	-0.918651880273973	-0.940007897123288	-0.936025033013699	-0.879437674794521	-0.849127347123288	-0.929600007123288	-0.927225720410959
21	STANDING	-0.976815894044944	-0.975427259325843	-0.958774298089888	-0.956919898202247	-0.958774298089888	-0.956919898202247	-0.974765161910112	-0.97160651494382	-0.949837151797753	-0.945614401797753	-0.976857084157303	-0.976153687752809	-0.978327686179775	-0.949694904269663	-0.960274142134831	-0.982892836629213	-0.94354515752809	-0.942458908314607	-0.976803010674157	-0.964503015505618	-0.974780645393258	-0.979530485393258	-0.966024075955056	-0.979723339662921	-0.956989964269663	-0.960082591123596	-0.959432562359551	-0.964530315842697	-0.954080913707865	-0.963124572134831	-0.962291334157303	-0.960041844382022	-0.970634296404494	-0.97192611741573	-0.956723022359551	-0.947763172921348	-0.976126760674157	-0.977706619550562
22	STANDING	-0.984900134285714	-0.979753572380952	-0.954807661269841	-0.939866315079365	-0.954807661269841	-0.939866315079365	-0.975876006507936	-0.958825095396825	-0.931624303968254	-0.900776555555556	-0.978603529206349	-0.966086148412698	-0.980373909206349	-0.929161387619048	-0.957101794126984	-0.987400306031746	-0.923657558412698	-0.938409884920635	-0.974969214761905	-0.952141454126984	-0.977567430952381	-0.978773000952381	-0.956169964285714	-0.984305238253968	-0.917018098571429	-0.97068244031746	-0.962327765238095	-0.919851782380952	-0.962172736666667	-0.963652778888889	-0.949044483015873	-0.943739135238095	-0.959743877936508	-0.95665395968254	-0.932065270793651	-0.900222411269841	-0.968377798253968	-0.965344726666667
23	STANDING	-0.972509523235294	-0.984654516470588	-0.957212267058824	-0.9516698575	-0.957212267058824	-0.9516698575	-0.978671485441176	-0.974811528235294	-0.938430293382353	-0.923796565588235	-0.9763992525	-0.972387365294118	-0.983627197058824	-0.962831825294118	-0.945170568823529	-0.986333385588235	-0.958042411176471	-0.926110099117647	-0.983283252058823	-0.975176561617647	-0.969610229705882	-0.984531642205882	-0.977157997794118	-0.976241315882353	-0.947510436323529	-0.952781164558824	-0.967939565	-0.941698515588235	-0.945871186029412	-0.9642499225	-0.957986177058823	-0.955291356470588	-0.973798155735294	-0.9750536875	-0.944583829705882	-0.924805421470588	-0.972598810882353	-0.973849691470588
24	STANDING	-0.981983572028985	-0.983276883478261	-0.950061017681159	-0.94790101173913	-0.950061017681159	-0.94790101173913	-0.977620953913043	-0.973108343043478	-0.954518594057971	-0.95310477884058	-0.982387268985507	-0.979995718695652	-0.984183633623188	-0.948970158405797	-0.953817599275362	-0.988851853478261	-0.934454791304348	-0.923802467681159	-0.98116164057971	-0.967720592463768	-0.974170468405797	-0.981721691014493	-0.970228184202899	-0.979936740869565	-0.958540187246377	-0.970426493768116	-0.970133388405797	-0.961885695217391	-0.965798055507246	-0.972688652173913	-0.960066088115942	-0.949522556376812	-0.972251355217391	-0.973195509565217	-0.963922314202899	-0.954407176956522	-0.981119237826087	-0.9797551
25	STANDING	-0.98724214	-0.980722294459459	-0.972663592162162	-0.968075629324324	-0.972663592162162	-0.968075629324324	-0.984647071216216	-0.982637080945946	-0.967077442837838	-0.959884274324324	-0.985091991216216	-0.983230809594595	-0.990093202837838	-0.959846189054054	-0.974051231216216	-0.992851743243243	-0.95417933	-0.96212373972973	-0.988404654864865	-0.972554452972973	-0.984832251216216	-0.989339890810811	-0.974029503513513	-0.987898048378378	-0.96807852527027	-0.97839988527027	-0.970456862567568	-0.97266417	-0.975960666081081	-0.974982088108108	-0.972355393243243	-0.970203660405405	-0.982294170810811	-0.982083315	-0.968972499594595	-0.961090396891892	-0.98401783027027	-0.983098935945946
26	STANDING	-0.989766989864865	-0.985992503243243	-0.968511694324324	-0.962697299189189	-0.968511694324324	-0.962697299189189	-0.986985213648649	-0.982626252972973	-0.968673955540541	-0.962653585540541	-0.98854482527027	-0.984253792432432	-0.991993372297297	-0.958402317837838	-0.97321515527027	-0.993702408378378	-0.947829677432432	-0.960027795540541	-0.990586982162162	-0.976267058648649	-0.984563921216216	-0.991275662027027	-0.977354949459459	-0.987428086216216	-0.969364268513514	-0.98388591027027	-0.974459323783784	-0.975321645675676	-0.981740873108108	-0.977351005	-0.970605250405405	-0.963909299324324	-0.98287688945946	-0.981129312702703	-0.972333108648649	-0.962967605810811	-0.985762255540541	-0.983313996081081
27	STANDING	-0.990798007875	-0.9889703575	-0.972753287375	-0.9663601145	-0.972753287375	-0.9663601145	-0.985347620125	-0.98415908975	-0.968702956625	-0.965693334	-0.989532103875	-0.988819784	-0.99012181225	-0.961356141125	-0.97414624525	-0.99287582525	-0.954381606375	-0.958924794125	-0.987771749375	-0.97586868	-0.9851113755	-0.98860681	-0.977605582	-0.98820826225	-0.970149628875	-0.983731873	-0.980862493125	-0.970221836375	-0.98185775725	-0.983105048875	-0.973186182375	-0.967529105125	-0.984151646	-0.983022277625	-0.975525565625	-0.96540017025	-0.98941848275	-0.988579092
28	STANDING	-0.972977006708861	-0.956497163670886	-0.92547165164557	-0.917658334177215	-0.92547165164557	-0.917658334177215	-0.959551987468354	-0.954068391518987	-0.894242469620253	-0.876917545696203	-0.959681019113924	-0.956266480126582	-0.97251980164557	-0.893430392658228	-0.934503028481013	-0.98026749	-0.87446926556962	-0.897600800886076	-0.968513715189873	-0.93516897835443	-0.964751238734177	-0.971672796708861	-0.936991280253165	-0.973572051898734	-0.880426103164557	-0.948160785316456	-0.926655192405063	-0.886706768227848	-0.936101609113924	-0.932039083037975	-0.929146479367089	-0.923857158227848	-0.952727765189873	-0.954963155316456	-0.909652436329114	-0.878459662025316	-0.958758576835443	-0.955983424556962
29	STANDING	-0.995533113076923	-0.990685705384615	-0.984745318923077	-0.981745712923077	-0.984745318923077	-0.981745712923077	-0.990785419538462	-0.990495689538462	-0.980657340461539	-0.975358665384615	-0.992144698923077	-0.991453632153846	-0.995024039692308	-0.973345770461538	-0.984096024769231	-0.996604570307692	-0.968278553076923	-0.978802973692308	-0.993736906	-0.983194980615385	-0.988541579384615	-0.994123423538462	-0.984782782307692	-0.991316374615385	-0.974485449538462	-0.991586674	-0.983654714461538	-0.979162564923077	-0.989643721230769	-0.984714226461538	-0.984548094769231	-0.982247716	-0.989793892615385	-0.990327934615385	-0.980879722923077	-0.975938728769231	-0.991672052	-0.991516778307692
30	STANDING	-0.968135006271186	-0.970845670677966	-0.930573574915254	-0.916570441355932	-0.930573574915254	-0.916570441355932	-0.971225190169491	-0.950762271186441	-0.913890564915254	-0.887247636779661	-0.972995273898305	-0.955995671864407	-0.972014050847458	-0.919475121186441	-0.938089774915254	-0.980426575762712	-0.885572781694915	-0.907286793050847	-0.967857589322034	-0.957434887457627	-0.962892627966102	-0.972216728644068	-0.960442360508475	-0.973954338305085	-0.915742855084746	-0.945628836949153	-0.937798124576271	-0.911718163220339	-0.939469774067797	-0.935176884915254	-0.932047450677966	-0.921733233050847	-0.953357615932203	-0.946639846949153	-0.917449417288136	-0.888872227966102	-0.959242165084746	-0.955008564237288
1	WALKING	-0.304468510631579	-0.404255452631579	-0.136971176556842	-0.219688645631579	-0.136971176556842	-0.219688645631579	-0.141428809031579	-0.0744717500625263	-0.160979552536842	-0.186978364526316	-0.298703679084211	-0.325324878894737	-0.202794306326316	0.0897127264021053	-0.331560117789474	-0.319134719578947	0.056040006846	-0.279686751494737	-0.170546964549579	-0.0352255241130632	-0.468999224631579	-0.133586606326316	0.106739857136	-0.534713440421053	-0.339032197115789	-0.103059416434737	-0.255940940315789	-0.516691938736842	-0.0335081597884211	-0.436562227473684	-0.128623450629474	-0.398032586842105	-0.0571194000343158	-0.103492403002105	-0.199252568986316	-0.321017953894737	-0.319308593778947	-0.381601911789474
2	WALKING	-0.634140436101695	-0.435492677288136	-0.290407593728814	-0.422544169322034	-0.290407593728814	-0.422544169322034	-0.281424153881356	-0.164150985127119	-0.446549092881356	-0.553019916271186	-0.547911950338983	-0.557798151355932	-0.346048161016949	-0.0219048103322034	-0.453806369830508	-0.457651383728814	-0.16921968620339	-0.455222146440678	-0.304615322881356	-0.0787640836610169	-0.554956709661017	-0.31431306340678	-0.0153329520084746	-0.615898188474576	-0.429713536101695	-0.55477211220339	-0.396659907457627	-0.604053019152542	-0.533046952542373	-0.559856635084746	-0.324289427932203	-0.577105211694915	-0.169064352813559	-0.164091969449153	-0.530704814745763	-0.651792839661017	-0.583249293389831	-0.558104554745763
3	WALKING	-0.639087984137931	-0.536664080344828	-0.254690333275862	-0.328428936551724	-0.254690333275862	-0.328428936551724	-0.280009317413793	-0.139916355325862	-0.466411754137931	-0.561510683275862	-0.566135217931034	-0.567371560862069	-0.316614011689655	-0.0813024353275862	-0.412374074482759	-0.379276781206897	-0.124030832001724	-0.422998473965517	-0.304694442551724	-0.140508590224138	-0.514137255344828	-0.296596633103448	-0.00561498755362069	-0.543529108103448	-0.437845763793103	-0.561526265344828	-0.418126217413793	-0.615121369827586	-0.568888673448276	-0.545896388103448	-0.290031535172414	-0.456373080862069	-0.186764516965517	-0.0898519904044828	-0.569755772241379	-0.632643292931034	-0.607751646034483	-0.549087007931034
4	WALKING	-0.807419937	-0.640454132833333	-0.312050574166667	-0.527679103166667	-0.312050574166667	-0.527679103166667	-0.366700879833333	-0.316918956	-0.49779220106	-0.553116111166667	-0.6813040365	-0.7301463685	-0.426719449666667	-0.14939963344	-0.631005470833333	-0.447234929666667	-0.101799450565167	-0.594198325666667	-0.358883413666667	-0.279553391533333	-0.728991595666667	-0.29732607245	-0.2099000063	-0.772359087333333	-0.373384540666667	-0.688460056666667	-0.601381129166667	-0.542646759	-0.654657770166667	-0.716458475166667	-0.450804558333333	-0.651172628166667	-0.318587811	-0.320458701	-0.609285588016667	-0.593937200833333	-0.724327420666667	-0.757768081166667
5	WALKING	-0.57143812375	-0.157682543983929	-0.158338674394643	-0.377178733392857	-0.158338674394643	-0.377178733392857	-0.288333024071429	-0.282242276785714	-0.355933083571429	-0.492176823571429	-0.444532485357143	-0.48919974625	-0.287782607410714	0.00946037755178572	-0.490251090714286	-0.297517355196429	0.0426026830839286	-0.483059957321429	-0.344954806428571	-0.181055554206071	-0.590496615535714	-0.3213903195	-0.0545213604089286	-0.633429995714286	-0.372668749642857	-0.513951718392857	-0.213127031035714	-0.529392790178571	-0.502683380535714	-0.420367075178571	-0.304992488892857	-0.519636926071429	-0.269481661080357	-0.305685376071429	-0.484262828928571	-0.589741506785714	-0.548053574821429	-0.455665300892857
6	WALKING	-0.416390246140351	-0.166684422233333	-0.166840713631579	-0.266734167368421	-0.166840713631579	-0.266734167368421	-0.195117026052632	-0.0706029648421053	-0.281207841122807	-0.36560291677193	-0.321290483140351	-0.364708342315789	-0.187934323140351	0.140781621991228	-0.498520164385965	-0.34522769	0.101699642168947	-0.550474621754386	-0.150942917824561	-0.0753742321614035	-0.541438616140351	-0.19269469414386	0.0314450678263158	-0.608624354210526	-0.239650710533333	-0.341378429473684	-0.203575458733333	-0.515323854385965	-0.332008706842105	-0.512209233508772	-0.201386607649123	-0.421683093508772	-0.055401423331579	-0.0964999702982456	-0.329681123368421	-0.510648322631579	-0.366500534122807	-0.408078906482456
7	WALKING	-0.174136410738596	-0.458302971403509	-0.0978090439438596	-0.198554708385965	-0.0978090439438596	-0.198554708385965	-0.192948900438596	-0.027557329277193	-0.305959351403509	-0.19828316695614	-0.300022779964912	-0.0953401161070176	-0.343048405789474	-0.0641564202736842	0.0385832252345614	-0.322034908070175	-0.143721823263158	0.133316828089298	-0.383715797719298	-0.123192887383684	-0.106490372892632	-0.365314790947368	-0.0431917460807018	-0.190751539207018	-0.318395104666667	-0.151966687436842	-0.366733617894737	-0.563615256666667	-0.290859379017544	-0.463270018245614	-0.151243649578947	-0.351706780526316	-0.0384187298547368	-0.022138358	-0.192909765467895	-0.343894914947368	-0.155339855862632	-0.0841663774087719
8	WALKING	-0.428055700208333	-0.388446971666667	0.0516786278104167	-0.1804072826	0.0516786278104167	-0.1804072826	-0.0668322430433333	-0.184571053979167	-0.00310243820125	-0.238746703958333	-0.339129269583333	-0.502957255416667	-0.247389011875	0.316982393333333	-0.238634594791667	-0.148386858858333	0.32484493125	-0.158437341970833	-0.311198711041667	0.0796832872416667	-0.361563262083333	-0.271448185291667	0.315883536479167	-0.4044825094375	-0.102063053808333	-0.259729692333333	-0.132902199479167	-0.234252005895833	-0.1908057215	-0.1429742348125	-0.09521728274375	-0.360818978541667	-0.123834409766667	-0.276436130125	-0.301241848645833	-0.327459577895833	-0.473026230833333	-0.581240190833333
9	WALKING	-0.549200228076923	-0.457881494038462	-0.0980840496143461	-0.37942877	-0.0980840496143461	-0.37942877	-0.203733615519231	-0.317113487115385	-0.294542266826923	-0.489725811538462	-0.510253995769231	-0.599866472692308	-0.294711163653846	-0.257677616153846	-0.250806259788462	-0.218019977423077	-0.223972558596154	-0.0337965256573077	-0.314265401346154	-0.367706595	-0.399541245192308	-0.170228340134423	-0.228380473480769	-0.419104362884615	-0.383676120961538	-0.436905860576923	-0.240222512134615	-0.507404512692308	-0.490990336346154	-0.342367223269231	-0.318801022711538	-0.513891953269231	-0.316870715576923	-0.322337536730769	-0.513797480384615	-0.562714528653846	-0.602581618269231	-0.624351923653846
10	WALKING	-0.509683327924528	-0.329079492641509	-0.127400912069811	-0.185602396067925	-0.127400912069811	-0.185602396067925	-0.132624992298283	0.037608338009434	-0.156458730358491	-0.402025135660377	-0.440363636603774	-0.501027916603774	-0.114190001283019	0.0533911909886792	-0.41218272245283	-0.206366497226415	-0.129775706316981	-0.435304215660377	-0.107941107467925	0.0309052018326415	-0.464020508867925	-0.0791518267107547	0.0484867672264151	-0.558512650188679	-0.277913780754717	-0.345209034528302	-0.108530029881132	-0.458292932830189	-0.204392821584906	-0.273292866226415	-0.0930237422792453	-0.370471943962264	0.0205189516981132	0.0502087634986792	-0.412616909622642	-0.499759796981132	-0.515065335849057	-0.517675799056604
11	WALKING	-0.737993755932203	-0.551079942542373	-0.288323472033898	-0.487735915084746	-0.288323472033898	-0.487735915084746	-0.402333202033898	-0.403141284745763	-0.421801673559322	-0.558362783220339	-0.63073270559322	-0.753671416101695	-0.396533731864407	-0.0830478435976271	-0.616402910169492	-0.433703311525424	-0.0966068285372881	-0.523093394915254	-0.453265268813559	-0.241801726186441	-0.69259387220339	-0.45394304	-0.170177403123729	-0.747564612033898	-0.514753307627119	-0.593107398474576	-0.398293336610169	-0.623150268983051	-0.453663184067797	-0.498554639491525	-0.458514062542373	-0.584455992033898	-0.395116134237288	-0.41744681559322	-0.610222628813559	-0.59974543779661	-0.751914457457627	-0.773574064745763
12	WALKING	-0.581290691	-0.4806421996	-0.102204550448	-0.23697286882	-0.102204550448	-0.23697286882	-0.144064922688	-0.02028505044	-0.35593036512	-0.4132083408	-0.5174937754	-0.5488904506	-0.05435763951	-0.071302455092	-0.4223253002	-0.160707260634	-0.20851528006	-0.4521466944	-0.08161979534	-0.1413740705982	-0.4913861728	-0.03105929456	-0.094056408433	-0.5314863218	-0.4019759318	-0.4678863378	-0.31728248436	-0.5931428818	-0.4437983296	-0.4222565212	-0.153116002784	-0.4088962994	-0.029912425338	-0.013953908696	-0.442503784	-0.4948022154	-0.5611764414	-0.5649340126
13	WALKING	-0.35776089977193	-0.341765824491228	-0.135643867842105	-0.292546377017544	-0.135643867842105	-0.292546377017544	-0.133205034736842	-0.131788528797719	-0.218669558421053	-0.253240071964912	-0.303508210175439	-0.322118379807018	-0.335030121052632	0.0955150666694737	-0.246851507561404	-0.353299848947368	0.0921968931052632	-0.269896395250877	-0.290460801694737	-0.0439195137368421	-0.342263716894737	-0.219716159766667	0.0946741596910526	-0.406173351578947	-0.192856474047368	-0.256213554508772	-0.276607954736842	-0.435714710526316	-0.318618506122807	-0.455333900526316	-0.23460086645614	-0.438388953157895	-0.15211150075614	-0.113591923723684	-0.267472373877193	-0.379951835438597	-0.338527133789474	-0.349285611070175
14	WALKING	-0.536737701694915	-0.497187687966102	-0.144404671779661	-0.36380562779661	-0.144404671779661	-0.36380562779661	-0.377293155084746	-0.439746918474576	-0.137208741864407	-0.201401930542373	-0.519895046779661	-0.606103313898305	-0.421498172542373	-0.174601844847458	-0.177366434042373	-0.395859985762712	-0.0542709972186441	0.0854892136933898	-0.472360616779661	-0.376766600508475	-0.415899179152542	-0.484797709830508	-0.353526894237288	-0.528889535084746	-0.508595851864407	-0.215894949525424	-0.212925759152542	-0.630082075932203	0.0832950551222034	-0.180232949016949	-0.373516771016949	-0.457490009491525	-0.431591453389831	-0.453426008983051	-0.311386449661017	-0.265504551525424	-0.591036936101695	-0.65567766220339
15	WALKING	-0.702402935925926	-0.591668608148148	-0.186514650759259	-0.323878324074074	-0.186514650759259	-0.323878324074074	-0.320129322962963	-0.310071425166667	-0.243711124444444	-0.425798469148148	-0.543979500555556	-0.63778595537037	-0.31744092037037	0.111321097159074	-0.554942138148148	-0.332520626851852	0.0805646237194445	-0.537026414814815	-0.39082198537037	-0.0669378062222222	-0.648905254074074	-0.411500068148148	-0.0606839140548148	-0.723051140740741	-0.253399360296296	-0.535422096111111	-0.461464065555556	-0.357633378703704	-0.365361208555556	-0.543997593703704	-0.275156242062037	-0.458344792407407	-0.289753952407407	-0.342411927851852	-0.489166383703704	-0.481750218518519	-0.645075178148148	-0.654010147222222
16	WALKING	-0.712237752941177	-0.571264779411765	-0.258766694117647	-0.47180926745098	-0.258766694117647	-0.47180926745098	-0.363144483529412	-0.403386563921569	-0.485931932745098	-0.665078404313725	-0.671541834117647	-0.722808438431373	-0.394790433529412	-0.321500667843137	-0.244363048235294	-0.409070488039216	-0.354370678627451	-0.180501317941176	-0.44140618254902	-0.454270822156863	-0.422332394117647	-0.402884115098039	-0.433612657843137	-0.45663628254902	-0.59574648627451	-0.619731930392157	-0.432885310980392	-0.673741136862745	-0.61194087745098	-0.403219791372549	-0.410463241960784	-0.592150985098039	-0.378278490588235	-0.441447754509804	-0.669228540784314	-0.721137001568627	-0.72068229	-0.745726853921569
17	WALKING	-0.560203489016393	-0.524422887377049	-0.151151487704918	-0.461837866885246	-0.151151487704918	-0.461837866885246	-0.301093269180328	-0.275672786229508	-0.335009836885246	-0.522494763606557	-0.517167440655738	-0.53970849147541	-0.360991674918033	-0.0650267622126229	-0.382832802295082	-0.304806274098361	-0.0556137930852459	-0.262391594918033	-0.423446094590164	-0.194232721737705	-0.523427055737705	-0.343866129016393	-0.0470379377672131	-0.543872996229508	-0.40771670852459	-0.490166286557377	-0.398809217540984	-0.504849290819672	-0.439238787704918	-0.438768699508197	-0.429380043442623	-0.565162507704918	-0.335938891803279	-0.211231860180328	-0.518618058688525	-0.615320077704918	-0.582711859672131	-0.520385479180328
18	WALKING	-0.694925789464286	-0.663259579285714	-0.287908078035714	-0.460346465357143	-0.287908078035714	-0.460346465357143	-0.379269262142857	-0.42541866125	-0.500471147857143	-0.60851009125	-0.636485896964286	-0.726591779107143	-0.37147515625	-0.24360627125	-0.48977105125	-0.378068199285714	-0.267273644642857	-0.439861578035714	-0.414797154464286	-0.361908549464286	-0.601147246785714	-0.375992795357143	-0.320264113035714	-0.664327149285714	-0.609673434464286	-0.570898150714286	-0.538152344821429	-0.734901390178571	-0.460890661785714	-0.54840977125	-0.424386734107143	-0.565563056964286	-0.41403775125	-0.444453486071429	-0.620331394285714	-0.668908146607143	-0.710596311071429	-0.769408385535714
19	WALKING	-0.291594827626923	-0.213494065344231	0.0648173438653846	-0.0993927171359615	0.0648173438653846	-0.0993927171359615	0.109450990201923	0.0356558788076923	0.100045071430769	-0.0218463165461538	-0.164699977592308	-0.271487480103846	-0.0299815666923077	0.169258575663077	-0.104423357596154	-0.0578820787019231	0.112615077990385	-0.233872331063462	0.0336380997853846	0.0107318703980769	-0.129367902596154	0.0908366492173077	0.0854010732076923	-0.227829841936346	0.228142361865385	-0.0973549846596154	-0.01050470716	-0.108388809533846	-0.133010285461538	-0.220271190807692	0.0322272296217308	-0.324793406057692	0.0730179928688462	-0.0222869586038462	-0.0952460452365385	-0.141598402309615	-0.262442822846154	-0.336148733
